Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢩꢶꢠ꣄ꢞꢶꢭꢶꢒꢶꢥ꣄,भिण्डिलिकिन्,பி4ண்டி3லிகின்,bhind'ilikin,bhiNDilikin,bhiṇḍilikin,bʰɪɳɖɪlɪkɪn̪,hopefully,நம்பிக்கையாக  
ꢥꣁꢪ꣄ꢒꢾꢒꢥ꣄,ना॑म्क॑कन्,நொம்கெகன்,no'mke'kan,nOmkEkan,nŏmkĕkan,n̪omkekən̪,hopefully,நம்பிக்கையாக  
ꢩꢮ꣄ꢫꢪ꣄ꢒ,भव्यम्क,ப4வ்யம்க,bhavyamka,bhavyamka,bhavyamka,bʰəʋjəmkə,civilly,நயமாக  
ꢗꣁꢒ꣄ꢒꢜ꣄ꢮꢿꢳ꣄꣄ꢒꢥ꣄,चा॑क्कट्वेळ्कन्,சொக்கட்வேள்கன்,cho'kkat'vel'kan,cOkkaTveLkan,cŏkkaṭvel̤kan,t͡ʃokkəʈʋeːɭkən̪,fortunately,நல்லகாலமாக  
ꢱꢮ꣄ꢬꢶꢫꢪ꣄ꢒꢥꢶ,सव्रियम्कनि,ஸவ்ரியம்கனி,savriyamkani,savriyamkani,savriyamkani,s̪əʋɾɪjəmkən̪ɪ,well,நலமாக  
ꢂꢤꢶꢥꢵꢔꢬꢷꢒ꣄ꢒꢥꢶ,अधिनागरीक्कनि,அதி4நாக3ரீக்கனி,adhinaagareekkani,adhinAgarIkkani,adhināgarīkkani,əd̪ʰɪn̪ɑːgəɾiːkkən̪ɪ,refinedly,நவநாகரிமாக  
ꢩꣁꢔꢸꢪꢵꢥ꣄ꢒꢥꢶ,भा॑गुमान्कनि,பொ4கு3மான்கனி,bho'gumaankani,bhOgumAnkani,bhŏgumānkani,bʰogumɑːn̪kən̪ɪ,"intervivos, as gift",நன்கொடையாக   
ꢗꣁꢒ꣄ꢒꢞ꣄ꢤꢵꢥꢸ,चा॑क्कड्धानु,சொக்கட்3தா4னு,cho'kkad'dhaanu,cOkkaDdhAnu,cŏkkaḍdhānu,t͡ʃokkəɖd̪ʰɑːn̪u,well,நன்றாக  
ꢱꢡ꣄ꢩꢵꢮ꣄ꢒ,सत्भाव्क,ஸத்பா4வ்க,satbhaavka,satbhAvka,satbhāvka,s̪ət̪bʰɑːʋkə,sincerely,நாணயமாக  
ꢱꢶꢡ꣄ꢬꢪ꣄ꢒ ꢥꢶꢯ꣄ꢗꢫꢸꢒꢥꢶ,स्तिरम्क निश्चयुकनि,ஸ்தி2ரம்க,sitramka nishchayukani,sitramka nizcayukani,sitramka niścayukani,s̪ɪt̪ɾəmkə n̪ɪʃt͡ʃəjukən̪ɪ,surely,நிச்சயமாக  
ꢱꢶꢡ꣄ꢬꢪ꣄ꢒ ꢥꢶꢯ꣄ꢗꢫꢸꢒꢥꢶ,स्तिरम्क निश्चयुकनि,நிஶ்சயுகனி,sitramka nishchayukani,sitramka nizcayukani,sitramka niścayukani,s̪ɪt̪ɾəmkə n̪ɪʃt͡ʃəjukən̪ɪ,surely,நிச்சயமாக  
ꢯꢵꢥ꣄ꢡꢶꢒ,शान्तिक,ஶாந்திக,shaantika,zAntika,śāntika,ʃɑːn̪t̪ɪkə,peacefully,நிம்மதியாக  
ꢱ꣄ꢡꢶꢬꢪ꣄ꢒ ꢥꢶꢬꢥ꣄ꢡꢬ꣄ꢒꢥꢶ ꢓꣁꢨ꣄ꢨꢶꢪ꣄,स्तिरम्क निरन्तर्कनि खा॑ब्बिम,ஸ்தி2ரம்க,stiramka nirantarkani kho'bbim,stiramka nirantarkani khObbim,stiramka nirantarkani khŏbbim,s̪t̪ɪɾəmkə n̪ɪɾən̪t̪əɾkən̪ɪ kʰobbɪm,permanently,நிரந்தரமாக  
ꢱ꣄ꢡꢶꢬꢪ꣄ꢒ ꢥꢶꢬꢥ꣄ꢡꢬ꣄ꢒꢥꢶ ꢓꣁꢨ꣄ꢨꢶꢪ꣄,स्तिरम्क निरन्तर्कनि खा॑ब्बिम,நிரந்தர்கனி,stiramka nirantarkani kho'bbim,stiramka nirantarkani khObbim,stiramka nirantarkani khŏbbim,s̪t̪ɪɾəmkə n̪ɪɾən̪t̪əɾkən̪ɪ kʰobbɪm,permanently,நிரந்தரமாக  
ꢱ꣄ꢡꢶꢬꢪ꣄ꢒ ꢥꢶꢬꢥ꣄ꢡꢬ꣄ꢒꢥꢶ ꢓꣁꢨ꣄ꢨꢶꢪ꣄,स्तिरम्क निरन्तर्कनि खा॑ब्बिम,கொ2ப்3பி3ம்,stiramka nirantarkani kho'bbim,stiramka nirantarkani khObbim,stiramka nirantarkani khŏbbim,s̪t̪ɪɾəmkə n̪ɪɾən̪t̪əɾkən̪ɪ kʰobbɪm,permanently,நிரந்தரமாக  
ꢱ꣄ꢡꢶꢬꢪ꣄ꢒ,स्तिरम्क,ஸ்தி2ரம்க,stiramka,stiramka,stiramka,s̪t̪ɪɾəmkə,fixedly,நிலையாக  
ꢚꢸꢒ꣄ꢒꢸ,झूक्कु,ஜு2க்கு,jhukku,jhukku,jhukku,d͡ʒʰukku,much,நிறைய  
ꢡꢶꢬꢸꢦ꣄ꢡꢶꢒ,तिरुप्तिक,த்ருப்திக,tiruptika,tiruptika,tiruptika,t̪ɪɾupt̪ɪkə,satisfactorily,நிறைவாக  
ꢲꢜ꣄ꢮꢥ꣄ꢒ,हट्वन्क,ஹட்வன்க,hat'vanka,haTvanka,haṭvanka,ɦəʈʋən̪kə,in memoriam,நினைவாக  
ꢙꢡꣁ,जता॑,ஜதொ,jato',jatO,jatŏ,d͡ʒət̪o,"apart, except",நீங்கலாக  
ꢭꢪ꣄ꢨꢸꢬꢸꢪ꣄,लम्बुरुम्,லம்பு3ரும்,lamburum,lamburum,lamburum,ləmbuɾum,for a long period,நீண்டகாலமாக   
ꢭꢪ꣄ꢨꢸꢒ,लम्बुक,லம்பு3க,lambuka,lambuka,lambuka,ləmbukə,long,நீளமாக  
ꢱꢹꢜ꣄ꢒ꣄ꢰꢸꢪꢒ,सूक्षउमक सूक्षउमा॑,ஸூக்ஷுமக,soot'kshumaka,sUTkSumaka,sūṭkṣumaka,s̪uːʈkʂuməkə,"minutely, accurately",நுட்பமாக / நுண்ணியதாக
ꢱꢸꢒ꣄ꢰꢸꢪꣁ,सूक्षउमक सूक्षउमा॑,ஸூக்ஷுமக,sukshumo',sukSumO,sukṣumŏ,s̪ukʂumo,"minutely, accurately",நுட்பமாக / நுண்ணியதாக
ꢭꢪ꣄ꢨꢸ,लम्बु,லம்பு3,lambu,lambu,lambu,ləmbu,along,நெடுக  
ꢚꢸꢒ꣄ꢒꢸꢕꢾꢞꢶ,झुकुघ॑डि,ஜு2க்குகெ4டி3,jhukkughe'd'i,jhukkughEDi,jhukkughĕḍi,d͡ʒʰukkugʰeɖɪ,for a long time,நெடுநேரமாக  
ꢭꢾꢔꢸꢡ꣄ꢡꢒꢥꢶ,ल॑गुत्तकनि,லெகு3த்தகனி,le'guttakani,lEguttakani,lĕguttakani,legut̪t̪əkən̪ɪ,"closely, thickly",நெருக்கமாக  
ꢗꣁꢒ꣄ꢒꢜ꣄ꢒꢥꢶ,चा॑क्कट्कनि,சொக்கட்கனி,cho'kkat'kani,cOkkaTkani,cŏkkaṭkani,t͡ʃokkəʈkən̪ɪ,well,நேர்த்தியாக  
ꢡꣁꢠꢵꢡꣂꢠ꣄,ता॑णातोण्,தொணாதோண்,to'naaton,tONAtoN,tŏṇātoṇ,t̪oɳɑːt̪oːɳ,directly,நேரடியாக  
ꢱꢾꢙ꣄ꢙ,स॑ज्ज,ஸெஜ்ஜ,se'jja,sEjja,sĕjja,s̪ed͡ʒd͡ʒə,near,பக்கத்தில்  
ꢭꢾꢔꢸꢡ꣄ꢡꣁ,ल॑गुत्ता॑,லெகு3த்தொ,le'gutto',lEguttO,lĕguttŏ,legut̪t̪o,near,பக்கத்தில்  
ꢱꢾꢙ꣄ꢙꢒꢥꢶ,स॑ज्जकनि,ஸெஜ்ஜகனி,se'jjakani,sEjjakani,sĕjjakani,s̪ed͡ʒd͡ʒəkən̪ɪ,nearby,பக்கமாக  
ꢮꢜꣁꢒꢥꢶ,वटा॑कनि,வடொகனி,vat'o'kani,vaTOkani,vaṭŏkani,ʋəʈokən̪ɪ,partially,பகுதியாக  
ꢲꣁꢬꢸꢲꣁꢬꢸ,होरुहोरु,ஹோருஹோரு,ho'ruho'ru,hOruhOru,hŏruhŏru,ɦoɾuɦoɾu,gradually,படிப்படியாக  
ꢂꢠ꣄ꢒꢒ,अण्कक,அண்கக,ankaka,aNkaka,aṇkaka,əɳkəkə,politely,பணிவாக  
ꢩꣁꢣ꣄ꢬꢪ꣄ꢒꢥꢶ,भा॑द्रम्कनि,பொ4த்3ரம்கனி,bho'dramkani,bhOdramkani,bhŏdramkani,bʰod̪ɾəmkən̪ɪ,securely,பத்திரமாக  
ꢲꢭ꣄ꢭꢸꢒ,हल्लुक,ஹள்ளுக,halluka,halluka,halluka,ɦəllukə,softly,பதமாக  
ꢦꣁꢣꢪ꣄ꢒ,पा॑दम्क,பொத3ம்க,po'damka,pOdamka,pŏdamka,pod̪əmkə,softly,பதமாக  
ꢃꢭ꣄ꢭꢜ꣄ꢒꢥꢶ,अल्ललनि,அல்லட்கனி,aallat'kani,AllaTkani,āllaṭkani,ɑːlləʈkən̪ɪ,slap-bang,பதற்றமாக  
ꢃꢭ꣄ꢭꢜ꣄ꢒꢥꢶ,अल्ललनि,அல்லட3ன்கனி,aallat'kani,AllaTkani,āllaṭkani,ɑːlləʈkən̪ɪ,slap-bang,பதற்றமாக  
ꢨꣁꢣꢸꢭꢸꢒ꣄,बा॑दुलुक्,பொ3து3லுக்,bo'duluk,bOduluk,bŏduluk,bod̪uluk,instead of,பதிலாக  
ꢨꣁꢣꢸꢭꢸꢒ꣄,बा॑दुलुक्,ப4ர்திகனி,bo'duluk,bOduluk,bŏduluk,bod̪uluk,instead of,பதிலாக  
ꢤꢵꢒ꣄ꢱꢾꢥ꣄ꢡꣁ,धाक्स॑न्ता॑,தா4க்ஸெந்தொ,dhaakse'nto',dhAksEntO,dhāksĕntŏ,d̪ʰɑːks̪en̪t̪o,terribly,பயங்கரமாக  
ꢤꢵꢒ꣄ꢒꢥꢶ,धक्कनि,தா4க்கனி,dhaakkani,dhAkkani,dhākkani,d̪ʰɑːkkən̪ɪ,terribly,பயங்கரமாக  
ꢡꢾꢭ꣄ꢫꢒꢲꢵꢭ꣄ ꢡꢾꢭ꣄ꢫꢒꢭꢾꢥ꣄ꢡꢸ,त॑ल्यकहाल् त॑ल्यकहाल्,தெல்யகஹால்,te'lyakahaal te'lyakale'ntu,tElyakahAl tElyakalEntu,tĕlyakahāl tĕlyakalĕntu,t̪eljəkəɦɑːl t̪eljəkəlen̪t̪u,as a result,பயனாக  
ꢡꢾꢭ꣄ꢫꢒꢲꢵꢭ꣄ ꢡꢾꢭ꣄ꢫꢒꢭꢾꢥ꣄ꢡꢸ,त॑ल्यकहाल् त॑ल्यकहाल्,தெல்யக லெந்து,te'lyakahaal te'lyakale'ntu,tElyakahAl tElyakalEntu,tĕlyakahāl tĕlyakalĕntu,t̪eljəkəɦɑːl t̪eljəkəlen̪t̪u,as a result,பயனாக  
ꢆꢦꢫꣁꢔ꣄ꢒꢥ꣄ ꢦ꣄ꢬꢫꣂꢙꢥꢒꢥꢶ,उपयोग्कनि प्रयोजनकनि,உபயோக்3கனி,upayo'gkan prayojanakani,upayOgkan prayojanakani,upayŏgkan prayojanakani,upəjogkən̪ pɾəjoːd͡ʒən̪əkən̪ɪ,usefully,பயனுடையதாக  
ꢆꢦꢫꣁꢔ꣄ꢒꢥ꣄ ꢦ꣄ꢬꢫꣂꢙꢥꢒꢥꢶ,उपयोग्कनि प्रयोजनकनि,ப்ரயோஜனகனி,upayo'gkan prayojanakani,upayOgkan prayojanakani,upayŏgkan prayojanakani,upəjogkən̪ pɾəjoːd͡ʒən̪əkən̪ɪ,usefully,பயனுடையதாக  
ꢦꢾꢬ꣄ꢦꢫꢶ,प॑र्पयि,பெர்பயி,pe'rpayi,pErpayi,pĕrpayi,peɾpəjɪ,generally,பரவலாக  
ꢦꢬꢶꢲꢵꢱ꣄ꢒꢥꢶ,परिहास्कनि,பரிஹாஸ்கனி,parihaaskani,parihAskani,parihāskani,pəɾɪɦɑːs̪kən̪ɪ,mockingly,பரிகாசமாக  
ꢦꢬꢶꢡꢵꢦ꣄ꢒꢥꢶ,परिताप्कनि,பரிதாப்கனி,paritaapkani,paritApkani,paritāpkani,pəɾɪt̪ɑːpkən̪ɪ,unbearable,பரிதாபமாக  
ꢨꢭ꣄ꢮꢥ꣄ꢣꢸꢒꢥꢶ,बल्वन्दुकनि,ப3ல்வந்து3கனி,balvandukani,balvandukani,balvandukani,bəlʋən̪d̪ukən̪ɪ,forcibly,பலவந்தமாக  
ꢨꢭꢲꢷꢥ꣄ꢒꢥꢶ꣄,बलहीन्कनि,ப3லஹீன்கனி,balaheenkani,balahInkani,balahīnkani,bələɦiːn̪kən̪ɪ,weak,பலவீனமாக  
ꢨꣁꢭꢶꢒꢥꢶ,बा॑लिकनि,பொ3லிகனி,bo'likani,bOlikani,bŏlikani,bolɪkən̪ɪ,as a sacrifice,பலியாக  
ꢪꢾꢥꢶꢒꢸꢦꢥ꣄ ꢥꢴꢷꢡ꣄ꢡꣁ,म॑निकुपन  न्हीत्ता॑,மெனிகுபன் நீ:த்தொ,me'nikupan nheetto',mEnikupan nhIttO,mĕnikupan nhīttŏ,men̪ɪkupən̪ n̪ɦiːt̪t̪o,confoundedly,பழிகேடாக
ꢪꢾꢬ꣄ꢱꢶꢭꢶ,म॑र्सिलि,மெர்ஸிலி,me'rsili,mErsili,mĕrsili,meɾs̪ɪlɪ,shiningly,பளபளப்பாக  
ꢦ꣄ꢬꢡꢶꢒꢹꢭ꣄ꢒꢥꢶ,प्रतिकूल्कनि,ப்ரதிகூல்கனி,pratikoolkani,pratikUlkani,pratikūlkani,pɾət̪ɪkuːlkən̪ɪ,"affectedly, ill",பாதகமாக  
ꢲꢣ꣄ꢣꢾꢒꢥꢶ,हद्द॑कनि,ஹத்3தெ3கனி,hadde'kani,haddEkani,haddĕkani,ɦəd̪d̪ekən̪ɪ,half,பாதியாக  
ꢩꣁꢣ꣄ꢬꢪ꣄ꢒꢥꢶ,भा॑द्रम्कनि,பொ4த்3ரம்கனி,bho'dramkani,bhOdramkani,bhŏdramkani,bʰod̪ɾəmkən̪ɪ,securely,பாதுகாப்பாக  
ꢦꢵꢮ꣄ꢒꢥ,पाव्कनि पाप्कनि,பாவ்கனி,paavkana,pAvkana,pāvkana,pɑːʋkən̪ə,sinfully,பாவமாக  
ꢶ ꢦꢵꢦ꣄ꢒꢥꢶ,पाव्कनि पाप्कनि,பாப்கனி,i paapkani,i pApkani,i pāpkani,ɪ pɑːpkən̪ɪ,sinfully,பாவமாக  
ꢦ꣄ꢬꢿꢮ꣄ꢒꢥꢶ,प्रेव्कनि,ப்ரேவ்கனி,prevkani,prevkani,prevkani,pɾeːʋkən̪ɪ,with love,பிரியமாக  
ꢧꢭ꣄ꢭꣁ,फल्ला॑,ப2ல்லொ,phallo',phallO,phallŏ,pʰəllo,"after, behind",பின்  
ꢦꢱ꣄ꢒꢜ꣄,पस्कट्,பஸ்கட்,paskat',paskaT,paskaṭ,pəs̪kəʈ,"after, behind",பின்  
ꢦꢱ꣄ꢒꢜ꣄,पस्कट्,பஸ்கட்,paskat',paskaT,paskaṭ,pəs̪kəʈ,"Behind, after","பின்புறம், பின்னால்  "
ꢦꢱ꣄ꢒꢜ꣄ꢒꢥꢶ,पस्कट्कनि,பஸ்கட்கனி,paskat'kani,paskaTkani,paskaṭkani,pəs̪kəʈkən̪ɪ,aback,பின்புறமாக  
ꢂꢣꢶꢥꣁꢮ,अदिना॑व,அதி3நொவ,adino'va,adinOva,adinŏva,əd̪ɪn̪oʋə,brand new,புத்தம்புதிதாக  
ꢥꣁꢮꢥꣁꢮꢒꢥꢶ,ना॑वना॑वकनि,நொவநொவெகனி,no'vano'vakani,nOvanOvakani,nŏvanŏvakani,n̪oʋən̪oʋəkən̪ɪ,brand new,புத்தம்புதிதாக  
ꢱꢪꢬ꣄ꢡꢸꢒꢥꢶ,समर्तुकनि,ஸமர்துகனி,samartukani,samartukani,samartukani,s̪əməɾt̪ukən̪ɪ,cleverly,புத்திசாலித்தனமாக  
ꢮꢶꢮꢬ꣄ꢒꢥꢶ,विवर्कनि,விவர்கனி,vivarkani,vivarkani,vivarkani,ʋɪʋəɾkən̪ɪ,cleverly,புத்திசாலித்தனமாக  
ꢥꣁꢮꢫꣁ,नोवकनि. नोवयकनि,நொவகனி,no'vayo',nOvayO,nŏvayŏ,n̪oʋəjo,"anew, afresh",புதிதாக  
ꢥꣁꢮꢫꢒꢥꢶ,नोवकनि. नोवयकनि,நொவயகனி,no'vayakani,nOvayakani,nŏvayakani,n̪oʋəjəkən̪ɪ,"anew, afresh",புதிதாக  
ꢚꢥ꣄ꢙꢹꢒꢥꢶ,झन्जुकनि,ஜ2ந்ஜுகனி,jhanyookani,jhanjUkani,jhanjūkani,d͡ʒʰən̪d͡ʒuːkən̪ɪ,stormily,புயலாக  
ꢂꢪ꣄ꢨꢜ꣄ꢒꢥꢶ,अम्बट्कनि,அம்ப3ட்கனி,ambat'kani,ambaTkani,ambaṭkani,əmbəʈkən̪ɪ,sourly,புளிப்பாக  
ꢡ꣄ꢫꢾꢙꢡꣁ,त्येजता॑,த்யேஜதொ,tye'jato',tyEjatO,tyĕjatŏ,t̪jed͡ʒət̪o,apart from,புறம்பாக  
ꢦꢸꢥꢶꢣꢸꢲꣁꢫꢾ,पुनिदुहा॑य॑,புனிது3ஹொயெ,puniduho'ye',puniduhOyE,puniduhŏyĕ,pun̪ɪd̪uɦoje,holily,புனிதமாக  
ꢪꢴꣁꢜ꣄ꢜꢒꢥꢶ,म्हा॑ट्टकन्,மொ:ட்டகனி,mho't't'akani,mhOTTakani,mhŏṭṭakani,mɦoʈʈəkən̪ɪ,"Largely, mostly","பெரிதாக, பெரிதும்    "
ꢚꢸꢒꢸꢔ,झुकुग,ஜுகுக3,jhukuga,jhukuga,jhukuga,d͡ʒʰukugə,"mostly, almost",பெரும்பாலும்  
ꢕꢾꢥꢪ꣄ꢒꢥꢶ,घ॑नम्कनि,கெ4னம்கனி,ghe'namkani,ghEnamkani,ghĕnamkani,gʰen̪əmkən̪ɪ,proudly,பெருமையாக  
ꢲꢭ꣄ꢭꢸꢒꢥꢶ,हल्लुकनि,ஹள்ளுகனி,hallukani,hallukani,hallukani,ɦəllukən̪ɪ,slowly,பையப்பைய  
ꢱꢵꢤꢵꢬꢠ꣄ꢒꢥꢶ,साधारण्कनि,ஸாதா4ரணகனி,saadhaarankani,sAdhAraNkani,sādhāraṇkani,s̪ɑːd̪ʰɑːɾəɳkən̪ɪ,generally,பொதுப்படையாக   
ꢪꢶꢡ꣄ꢡꢸꢒꢥꢶ,मित्तुकनि,மித்துகனி,mittukani,mittukani,mittukani,mɪt̪t̪ukən̪ɪ,untruely,பொய்யாக  
ꢥꢶꢪꢶꢡ꣄ꢡꢸ,निमित्तु,நிமித்து,nimittu,nimittu,nimittu,n̪ɪmɪt̪t̪u,Apropos/ for the purpose of,பொருட்டாக  
ꢒꢸꢬ꣄ꢗꢶ,कुर्चि,குர்சி,kurchi,kurci,kurci,kuɾt͡ʃɪ,Apropos/ for the purpose of,பொருட்டாக  
ꢡꢒꢾꢤꢵꢥꢸ,तक॑धानु,தகெதா4னு,take'dhaanu,takEdhAnu,takĕdhānu,t̪əked̪ʰɑːn̪u,suitably,பொருத்தமாக  
ꢧꢸꢬꢱ꣄ꢡꢶꢱꣁ,फुरस्तिसा॑,பு2ரஸ்திஸொ,phurastiso',phurastisO,phurastisŏ,pʰuɾəs̪t̪ɪs̪o,adequately,போதுமானதாக   
ꢥꢒꢭꢶꢒꢥꢶ,नकलिकनी,நகலிகனி,nakalikani,nakalikani,nakalikani,n̪əkəlɪkən̪ɪ,falsely,போலியாக  
ꢱꣁꢥ꣄ꢡꣂꢰ꣄ꢒꢥꢶ,सा॑न्तोष्कनि,ஸொந்தோஷ்கனி,so'ntoshkani,sOntoSkani,sŏntoṣkani,s̪on̪t̪oːʂkən̪ɪ,happily,மகிழ்ச்சியாக  
ꢪꢔ꣄ꢔꢸꢥꢒꢥꢶ,मग्गुनकनि,மக்3கு3னகனி,maggunakani,maggunakani,maggunakani,məggun̪əkən̪ɪ,dimly,மங்கலாக  
ꢪꢹꢬ꣄ꢓꢸꢒꢥꢶ.   ꢪꢴꢸꢜꢒꢥꢶ,मूर्खुकनि,மூர்கு2கனி,moorkhukani.   mhut'akani,mUrkhukani.   mhuTakani,mūrkhukani.   mhuṭakani,muːɾkʰukən̪ɪ.   mɦuʈəkən̪ɪ,foolishly,மசணையாக  / மடத்தனமாக  
ꢪꢹꢬ꣄ꢓꢸꢒꢥꢶ.   ꢪꢴꢸꢜꢒꢥꢶ,म्हुटकनि,மு:டகனி,moorkhukani.   mhut'akani,mUrkhukani.   mhuTakani,mūrkhukani.   mhuṭakani,muːɾkʰukən̪ɪ.   mɦuʈəkən̪ɪ,foolishly,மசணையாக  / மடத்தனமாக  
ꢪꢵꢡ꣄ꢬ,मात्र,மாத்ரம்,maatra,mAtra,mātra,mɑːt̪ɾə,"alone, only",மட்டும்  
ꢒꣁꢣ꣄ꢣꢶ,का॑द्दि,கொத்3தி3,ko'ddi,kOddi,kŏddi,kod̪d̪ɪ,"alone, only",மட்டும்  
ꢪꢥ꣄ꢣꢪ꣄ꢒꢥ꣄,मन्दम्कनि,மந்த3ம்கனி,mandamkan,mandamkan,mandamkan,mən̪d̪əmkən̪,feebly,மந்தமாக  
ꢦ꣄ꢬꢒꢵꢰ꣄ꢥꢴꢷꢡ꣄ꢡꣁ,प्रकाष्न्हीत्ता॑,ப்ரகாஷ் நீ:த்தொ,prakaashnheetto',prakASnhIttO,prakāṣnhīttŏ,pɾəkɑːʂn̪ɦiːt̪t̪o,feebly,மந்தமாக  
ꢦ꣄ꢬꢒꢵꢰ꣄ꢮꢶꢥꢵ,प्रकाष्विना.,ப்ரகாஷ் வினா,prakaashvinaa,prakASvinA,prakāṣvinā,pɾəkɑːʂʋɪn̪ɑː,feebly,மந்தமாக  
ꢱꣁꢖ꣄ꢔꢒꢥꢶ,सा॑ङ꣄गकनि,ஸொங்க3கனி,so'ngakani,sOGgakani,sŏṅgakani,s̪oŋgəkən̪ɪ,cheaply,மலிவாக  
ꢪꣂꢭ꣄ ꢆꢥ꣄ꢥꢒꢥꢶ,मा॑ल उन्नकनि,மோல் உன்னகனி,mol unnakani,mol unnakani,mol unnakani,moːl un̪n̪əkən̪ɪ,cheaply,மலிவாக  
ꢙꢡꣁ,जता॑,ஜதொ,jato',jatO,jatŏ,d͡ʒət̪o,besides,மற்றபடி  
ꢮꢶꢱ꣄ꢬꢳ꣄ꢳꢶꢶꢒꢶꢥ꣄,विस्रळ्ळिकिन्,விஸுரள்லிகின்,visral'l'iikin,visraLLiikin,visral̤l̤iikin,ʋɪs̪ɾəɭɭɪɪkɪn̪,absent mindedly,மறதியாக  
ꢧꢶꢬꢶ,फिरि,பி2ரி,phiri,phiri,phiri,pʰɪɾɪ,again,மறுபடியும்  
ꢭꢸꢒ꣄ꢒꢶꢭꢶ,लुक्किलि,லுக்கிலி,lukkili,lukkili,lukkili,lukkɪlɪ,indirectly,மறைமுகமாக  
ꢚꢒꢶꢭꢶ,झकिलि,ஜ2கிலி,jhakili,jhakili,jhakili,d͡ʒʰəkɪlɪ,secretly,மறைவாக  
ꢪꣁꢥ꣄ꢥꢸꢙꢥꢶ,मा॑न्नुजनि,மொன்னுஜனி,mo'nnujani,mOnnujani,mŏnnujani,mon̪n̪ud͡ʒən̪ɪ,knowingly,மனப்பூர்வமாக  
ꢩꣁꢬꢾꢪꣁꢥ꣄ꢥꢸ,भा॑र॑मा॑न्नु,பொ4ரெமொன்னு,bho're'mo'nnu,bhOrEmOnnu,bhŏrĕmŏnnu,bʰoɾemon̪n̪u,heartfully,மனமார  
ꢪꢴꢞꢜꢪꢴꢞꢵꢒ꣄,म्हडम्हडाक्,ம:ட3ம:டா3க்,mhad'at'amhad'aak,mhaDaTamhaDAk,mhaḍaṭamhaḍāk,mɦəɖəʈəmɦəɖɑːk,monthly,மாதந்தோறும்  
ꢪꢱꢹꢣꢶ,मसूदि,மஸூதி3,masoodi,masUdi,masūdi,məs̪uːd̪ɪ,monthly,மாதந்தோறும்  
ꢨꣁꢣꢸꢭꢸꢒ꣄,बा॑दुलुक्,பொ3து3லுக்,bo'duluk,bOduluk,bŏduluk,bod̪uluk,instead of,மாற்றாக  
ꢩꢬ꣄ꢡꢶꢒ꣄,भर्तिक,ப4ர்திக,bhartik,bhartik,bhartik,bʰəɾt̪ɪk,instead of,மாற்றாக  
ꢮꢶꢬꣂꢤ꣄꣄ꢒꢥꢶ,विरोध्कनि,விரோத்4கனி,virodhkani,virodhkani,virodhkani,ʋɪɾoːd̪ʰkən̪ɪ,"adversely, contrarily",மாறாக  
ꢆꢦꢶꢬ꣄ꢒꢥꢶ,उपिर्कनि,உபிர்கனி,upirkani,upirkani,upirkani,upɪɾkən̪ɪ,immensely,மிகுதியாக  
ꢡꢷ ꢙꢡꣁ,ती जता॑,தீ ஜதொ,tee jato',tI jatO,tī jatŏ,t̪iː d͡ʒət̪o,in extra,மிகையாக  
ꢤꢒ꣄ꢒꢞꢶ,धक्कडि,த4க்கடி3,dhakkad'i,dhakkaDi,dhakkaḍi,d̪ʰəkkəɖɪ,threateningly,மிரட்டலாக  
ꢧꢶꢬꢶ,फिरि,பி2ரி,phiri,phiri,phiri,pʰɪɾɪ,again,மீண்டும்  
ꢲꣁꢭ꣄ꢭꣁ,हा॑ल्ला॑,ஹொல்லொ,ho'llo',hOllO,hŏllŏ,ɦollo,over,மீது  
ꢪꢸꢕ꣄ꢫꢪ꣄ꢒꢥꢶ,मुख्यम्कनि,முக்2யகனி,mughyamkani,mughyamkani,mughyamkani,mugʰjəmkən̪ɪ,"essentially, importantly",முக்கியமாக  
ꢂꢥ꣄ꢡꢸꢒꢥꢶ,अन्तुकनि,அந்துகனி,antukani,antukani,antukani,ən̪t̪ukən̪ɪ,finally,முடிவாக  
ꢱꢾꢡ꣄ꢭꣁ,स॑त्तुला॑,ஸெத்லொ,se'tlo',sEtlO,sĕtlŏ,s̪et̪lo,finally,முடிவாக  
ꢧꣀꢭꢮꢔꢥꢶ,फैलवगनि,பை2லவக3கனி,phailavagani,phailavagani,phailavagani,pʰəɪləʋəgən̪ɪ,"first rate, superbly",முதல்தரமாக  
ꢪꢸꢭ꣄ꢭꣁ ꢪꢸꢭ꣄ꢭꣁ,मुल्ला॑मुल्ला॑,முல்லொமுல்லொ,mullo' mullo',mullO mullO,mullŏ mullŏ,mullo mullo,for first time,முதல் முறையாக  
ꢧꣀꢭꢒꢥꢶ,फैलकनि,பை2லகனி,phailakani,phailakani,phailakani,pʰəɪləkən̪ɪ,firstly,முதலாவதாக  
ꢦ꣄ꢬꢵꢬꢪ꣄ꢨꢒꢥꢶ,प्रारम्बकनि ,ப்ராரம்ப3கனி,praarambakani,prArambakani,prārambakani,pɾɑːɾəmbəkən̪ɪ,initially,முதன்மையாக  
